0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label,filename
-0.054736121146967326,0.9464741375745932,-1.3092344179132545,-3.4755573217754363,-1.193001813377385,-0.8787587881445614,-0.4947097596458482,-1.0388864684298356,-0.6792286377444691,-1.1905832938669312,-1.4610602387054015,-0.12545985913466462,1.1507754683351683,-0.921635850603199,-1.332985447517815,-2.148746092234159,0.3103290789726413,-1.5793595077320208,0.14173239935853604,0.7631538746721126,-0.6665469463897308,-0.45435235696004495,-0.7587342739367817,-0.4524008614768052,-0.07729570354589939,-0.9625326758540609,-0.7211256458343624,0.30975798793813103,-1.9231841564085643,1.5721447725297473,-0.5991361635159614,1.6033425239386148,-1.4308878814036823,0.3535306739915217,-0.5380536597173102,1.45526025678814,-2.3668067539258058,2.1200746336510643,-1.2680093450811356,2.4731495080658155,0.25653008500368096,0.2417547724507461,-0.20986096304280474,-0.6648311959152963,-0.8847974196635686,-0.9762630326410873,-1.0542003261011057,-1.131984158927606,-1.0914071446145108,-0.9153117964494286,-0.6709910546903596,-0.252340899937982,-0.4947935531563692,-0.2665426543443091,-0.1542864282166881,-0.21113617945971683,-0.2062946009562082,-0.1491221151547287,-0.15031621366045672,-0.1361050634350153,-0.11604614656749127,-0.10393976310291933,-0.05618908000966656,-0.0336382813589672,0.040074564236842185,0.133521136221819,0.24172544395077214,0.20734989826332068,0.34300055126049805,0.45371248908124995,0.6000019175754232,0.7582777775741206,1.0835040676912209,1.5670611443222637,0.7425608563823537,2.7943569973354974,4.858060610965631,4.75459147001952,5.149885757017952,5.750110096324361,5.111783222454821,4.555020493817139,4.161538492367382,4.101132742574115,5.143785283941191,5.319421132534479,6.9799248699885315,8.405951306216878,8.832287839334088,10.280826510859315,11.700057567317371,12.339982091032066,-0.886951593189856,-1.101131877893739,-0.9264983682211255,-0.3506024719838603,0.1275459512836807,-0.20445220790068927,0.2720754931615144,URTI,105_1b1_Tc_sc_Meditron.wav
-0.6428202323988603,-0.36165527145298315,0.11118727539233539,0.2303608122714472,-0.21912015072092086,-0.516023676630528,-0.31619337359627586,-0.014236709228485038,0.1847773290249038,0.04714868582794884,-0.24076281508443892,-0.5687105219034411,-0.6363230207271289,-0.5943835057330352,-0.06099417679638013,0.2438546170097419,0.09918053979468273,-0.5920582008496202,-0.876594029791183,-0.9867185966127101,-0.38551594473538564,-0.19480505475555202,0.05161706055457986,-0.11994159375761838,-0.2938479291496971,-1.0535227840771642,-0.8638964113771784,-1.077287246319336,-0.541864480717394,-0.437506734892786,0.18921898260992945,-0.2834485074531868,-0.3866976091347091,-0.7573842655178418,-0.2329066812515563,-0.08231940867417549,0.3107961387965972,-0.1490243054520576,0.17937100398802383,-0.11998130576555212,-0.4550374996089559,-0.42204871222784907,-0.3712368672088546,-0.31474961649017685,-0.24688288097650224,-0.22743308964528455,-0.2496571840459244,-0.29485974683390737,-0.344808574670371,-0.3937502454398255,-0.42780883480571585,-0.4544921316696741,-0.4572732880301842,-0.20929273841629875,-0.12082030705025928,-0.1551350987024337,-0.17726240627466414,-0.1459303703887627,-0.17069342278300376,-0.17372793125762515,-0.1634458351287382,-0.18705201673288996,-0.20313045215735726,-0.18582495760438925,-0.1866798564584664,-0.18599141772318942,-0.17796651800745544,-0.16511537785318395,-0.15062495907756646,-0.1436069231699681,-0.1708624243762743,-0.1604988297233994,-0.17470246262718556,-0.17863271674076198,-0.09836107621428179,-0.16092272141261732,-0.18407477126538577,-0.16892946362422215,-0.15678706353173683,-0.15796454531753798,-0.16239985907729854,-0.15196627195821527,-0.14113560559001917,-0.14644080976338095,-0.14226833711065653,-0.14491085365333625,-0.1542383260578018,-0.16333022829996544,-0.1453356887393966,-0.13848391750277253,-0.12789409097443485,-0.11112948997831157,-0.7610961128589955,-0.8168905474241092,-1.0853921375906583,-0.7936695516020053,-0.7875552021677442,-1.0753438103506616,-0.870148022768632,URTI,101_1b1_Al_sc_Meditron.wav
-1.0819527432801932,-1.305175944085839,-1.3608613825428708,-0.8662660604117055,-1.2626677414811383,-1.4358012604302526,-1.2361064970684819,-1.1006630446731647,-1.0686283096854152,-1.2132599592103617,-1.2910396683853524,-1.194499736593508,-1.0215749908991703,-1.2770888117144163,-1.2184793928891473,-1.1219832171265052,-0.8838885682516132,-1.075232647131653,-1.1132209686661025,-1.2832091886258905,-0.9065755405806812,-1.0016412625627762,-0.7907693450386721,-1.0499021951986427,-1.0526090142705957,-1.3443265470620545,-0.8937864620727312,-1.211517331678846,-0.9304633166612273,-1.1421618956430752,-0.6470058841707803,-1.0351425253248943,-0.879084767797408,-1.1494271791660855,-0.7422679126939857,-0.9763906376213711,-0.804603916113982,-1.2526848221010929,-0.6672663068698176,-1.0362274119334518,-1.6212590610051105,-1.6414870383647366,-1.6192029576682938,-1.6087245866252904,-1.5876303322717988,-1.565836687542243,-1.5610743462305043,-1.5636178119901263,-1.563003409369235,-1.5678130120446434,-1.5813309225722534,-1.5758493533641074,-0.4980030714764495,-0.26385567214493316,-0.14127342876381488,-0.2002150163312171,-0.2123798193203173,-0.15993564583654885,-0.17831619109688243,-0.17917714936074616,-0.16621590978127554,-0.1930967821244215,-0.20620203648885543,-0.18793933280664654,-0.19111440433984445,-0.19251486197478063,-0.18280480077724354,-0.16599348069261605,-0.15102643627899595,-0.14494380382876587,-0.17226704379792546,-0.1611889580669429,-0.17532936638719815,-0.17997113906534049,-0.09903705928338366,-0.16233572157833892,-0.18561894664652737,-0.17018528949517545,-0.15798722202103446,-0.1594982447679788,-0.16412198299192088,-0.1537400079848298,-0.14280830601512173,-0.14794865002983262,-0.14377633360429984,-0.14761086648685084,-0.156375900630516,-0.1652944496463329,-0.14689198287375974,-0.13953876720276392,-0.12863014824726515,-0.11169073709426355,-1.0976185086523924,-0.5466022006294944,-0.6996909228704523,-0.9983570734981491,-0.7953886938704755,-0.8339930520359318,-1.828699156326188,URTI,188_1b1_Al_sc_Meditron.wav
0.011326260239955825,-0.6287001100874586,-0.705672797649361,-0.4312469630368319,-0.935643742401303,-0.8870759994548468,-0.843800531350914,-0.6967105585123784,-0.6943834551544144,-0.886792611815415,-0.7706854801149853,-0.7333089658781324,-0.21286858469633194,-0.7530379323638634,-0.5738255494855417,-0.3810187203386114,-0.37854413443354346,-0.0036817194164946014,-0.6753690754611575,-0.19906436943250047,0.04295178719686512,-0.5270146759179929,0.03393677044352896,-0.8281823814690212,0.06156612615593858,-0.49248378237168594,-0.29299364907287606,0.5290055186828977,-0.13588197945423286,-0.2289558179343631,-0.26177829051004725,-0.09776646223355458,-0.0068075910681209455,-1.016793278008714,0.5781135033450017,-0.3234798617137226,0.8701461737770544,0.7431463676851067,-0.6614244277375948,0.02705156026400238,-0.6814238924549648,-0.6394142076024397,-0.60574002996456,-0.6010115886949465,-0.5951783778465021,-0.5952005974849119,-0.5860952495914721,-0.6109467394576592,-0.638908759410027,-0.6539858069359726,-0.6904675701713854,-0.7023959216238294,-0.4229917541025495,-0.2694604004609439,-0.1590594156350992,-0.2154458974863682,-0.21708233733544485,-0.15931447251807387,-0.17310928921844623,-0.1750915998689315,-0.1630014681497182,-0.18469957080863444,-0.18576198194717333,-0.16578763173848518,-0.15131294660371802,-0.15854244771073667,-0.147372218769828,-0.14388231980001676,-0.12312454065171646,-0.12855210492955974,-0.1578717614403113,-0.14417551253724134,-0.16282721075899206,-0.15909770581173,-0.09242981997354736,-0.14400539289971942,-0.16938159722176785,-0.16029685183285738,-0.15018798367186637,-0.14681034269474416,-0.15131136009161322,-0.14590423398175562,-0.1378720692538993,-0.14240037157895796,-0.13695757284071924,-0.1412829171458072,-0.14843751197380328,-0.15688013939302634,-0.14024722813217713,-0.1351170432595184,-0.1255524290700007,-0.10877486294300961,1.3889882298947696,3.1607923368001987,3.2545881528049367,3.3147337977243008,1.621410519495965,3.3189559745645245,0.5261919426644955,URTI,210_1b1_Ar_sc_Meditron.wav
0.011326260239955825,-0.6287001100874586,-0.705672797649361,-0.4312469630368319,-0.935643742401303,-0.8870759994548468,-0.843800531350914,-0.6967105585123784,-0.6943834551544144,-0.886792611815415,-0.7706854801149853,-0.7333089658781324,-0.21286858469633194,-0.7530379323638634,-0.5738255494855417,-0.3810187203386114,-0.37854413443354346,-0.0036817194164946014,-0.6753690754611575,-0.19906436943250047,0.04295178719686512,-0.5270146759179929,0.03393677044352896,-0.8281823814690212,0.06156612615593858,-0.49248378237168594,-0.29299364907287606,0.5290055186828977,-0.13588197945423286,-0.2289558179343631,-0.26177829051004725,-0.09776646223355458,-0.0068075910681209455,-1.016793278008714,0.5781135033450017,-0.3234798617137226,0.8701461737770544,0.7431463676851067,-0.6614244277375948,0.02705156026400238,-0.6814238924549648,-0.6394142076024397,-0.60574002996456,-0.6010115886949465,-0.5951783778465021,-0.5952005974849119,-0.5860952495914721,-0.6109467394576592,-0.638908759410027,-0.6539858069359726,-0.6904675701713854,-0.7023959216238294,-0.4229917541025495,-0.2694604004609439,-0.1590594156350992,-0.2154458974863682,-0.21708233733544485,-0.15931447251807387,-0.17310928921844623,-0.1750915998689315,-0.1630014681497182,-0.18469957080863444,-0.18576198194717333,-0.16578763173848518,-0.15131294660371802,-0.15854244771073667,-0.147372218769828,-0.14388231980001676,-0.12312454065171646,-0.12855210492955974,-0.1578717614403113,-0.14417551253724134,-0.16282721075899206,-0.15909770581173,-0.09242981997354736,-0.14400539289971942,-0.16938159722176785,-0.16029685183285738,-0.15018798367186637,-0.14681034269474416,-0.15131136009161322,-0.14590423398175562,-0.1378720692538993,-0.14240037157895796,-0.13695757284071924,-0.1412829171458072,-0.14843751197380328,-0.15688013939302634,-0.14024722813217713,-0.1351170432595184,-0.1255524290700007,-0.10877486294300961,1.3889882298947696,3.1607923368001987,3.2545881528049367,3.3147337977243008,1.621410519495965,3.3189559745645245,0.5261919426644955,URTI,210_1b1_Ar_sc_Meditron.wav
-0.20356315764771174,-0.8409712560671194,-0.47784068448476635,-0.03704205113591613,-0.3990647912967999,-0.7534946355453194,-0.5960568717560818,-0.39853386339844077,-0.47280361751196304,-0.8577878812742983,-1.0617754207612395,-0.9234932966010184,-0.69765362438723,-0.9647944781405712,-0.9409881435818173,-0.7646785776213021,-0.46949953061428706,-0.6816076745334586,-0.69562586135148,-0.7127774418715234,-0.2540659786107082,-0.34985028387906075,-0.3133673602398883,-0.5820495661746092,-0.4942560893973231,-0.6133281715453016,-0.1546053050300573,-0.3060844156105106,-0.01964181605046916,-0.49026853283582256,-0.4391937978261436,-0.9254175932858556,-0.4464493623410204,-0.27370739875192357,0.1246100900061273,-0.19667544860579464,-0.215742686899545,-0.69413263548062,-0.10450835406345445,-0.3278871743980763,-0.8347303921584667,-0.800964103649889,-0.7682068452363482,-0.7676409543869558,-0.7843944579174315,-0.7963042846546202,-0.8116501084148241,-0.8837548864920676,-0.9309797527863671,-0.9376686960539203,-0.9314729306705436,-0.8969221982001033,-0.4082705151447171,-0.26359812677987216,-0.1555948973907881,-0.20525177758165036,-0.17933452430626334,-0.13036235369867805,-0.1543914793356703,-0.15763539355076328,-0.1409963280558542,-0.14286969056894838,-0.14504285978402298,-0.10406283460467167,-0.153700972433081,-0.15973232833618234,-0.15815440987639673,-0.15499341163541738,-0.14426808292104146,-0.13957365052175374,-0.1666535639808325,-0.15684493739153113,-0.17228666319964847,-0.17663997338180012,-0.09758425540067121,-0.1596384958144294,-0.18264503837301846,-0.16731132550972894,-0.15559348668227177,-0.15655849981694184,-0.16133841201232085,-0.15122432655605764,-0.14034859695757024,-0.14499133323204186,-0.14129879992655645,-0.14486530701187528,-0.1538075283102885,-0.1622491148344777,-0.14437032894227197,-0.13749824567832852,-0.12698354210087975,-0.11058193327605875,-0.1624978730027681,0.4529190095329923,0.42783346188245364,0.32314960422904704,-0.026810552818136563,0.1774519990941759,-0.8325925964382626,URTI,188_1b1_Pl_sc_Meditron.wav
0.30255189998144083,-0.6583028266629573,-0.8698058153141813,-0.7306181661800867,-0.6521174164950487,-0.5926681386895274,-0.8439285054093216,-1.0897524850705502,-0.8410117596772928,-0.5725348215329736,-0.7527508697663788,-1.0311171036300917,-0.6249037521802929,-0.17671380018519317,-0.13095227229651574,-0.7092092262436086,-0.8048420450229518,-0.6376481923833845,-0.32984408395558257,-0.6462364503187636,-0.4466792555614565,-0.3045972523644077,-0.15676594934510885,-0.6909730183744816,-0.9970864279913677,-0.9908334058492123,-0.20600248471553664,-0.41140844165971546,-0.2679782873987362,-0.5225842875321975,0.1073713440309829,-0.22013363287549662,-0.22129885516788236,-0.4706438977662521,0.07079171173274432,0.11845330150923544,0.1701680439732718,-0.4667293685785977,0.09929383883914339,-0.11387032620576368,-0.8561839853728584,-0.8530593357630644,-0.8123781655003801,-0.7836108964675864,-0.7877421793543038,-0.7814657484663272,-0.8057203678216681,-0.8426920152793944,-0.877720199032029,-0.8910598590972948,-0.8593470619270132,-0.832999139144023,-0.40154772838977687,-0.23088778168449356,-0.13213534219505857,-0.18455287946297982,-0.19944313466019833,-0.14985836499090274,-0.17134168118416362,-0.17427193877743205,-0.1594315671619942,-0.1790264729062275,-0.19381367107862008,-0.17153269562013573,-0.16662780631846266,-0.1654077574166436,-0.16145372002846406,-0.15083073634992225,-0.14058873893354468,-0.13405717653642646,-0.15192087061583265,-0.14735385893358324,-0.16763762212718447,-0.17169757216870385,-0.09276978729113139,-0.14659300190606842,-0.17481939100981309,-0.16010814534060452,-0.15082470649672763,-0.1532493869497793,-0.15867319628998938,-0.1494903564301871,-0.1397251303316083,-0.14389298439042036,-0.1384280539164646,-0.14261973097385233,-0.1498883995476979,-0.15730744092557364,-0.13586001266004902,-0.13055289815997131,-0.1240486358476531,-0.10935478995583775,0.21443937767170002,1.1083532126775433,1.1150999780362678,0.9765084756878013,0.6160524558923235,0.9785228575769402,-0.3578400062113085,URTI,210_1b1_Al_sc_Meditron.wav
-1.0819527432801932,-1.305175944085839,-1.3608613825428708,-0.8662660604117055,-1.2626677414811383,-1.4358012604302526,-1.2361064970684819,-1.1006630446731647,-1.0686283096854152,-1.2132599592103617,-1.2910396683853524,-1.194499736593508,-1.0215749908991703,-1.2770888117144163,-1.2184793928891473,-1.1219832171265052,-0.8838885682516132,-1.075232647131653,-1.1132209686661025,-1.2832091886258905,-0.9065755405806812,-1.0016412625627762,-0.7907693450386721,-1.0499021951986427,-1.0526090142705957,-1.3443265470620545,-0.8937864620727312,-1.211517331678846,-0.9304633166612273,-1.1421618956430752,-0.6470058841707803,-1.0351425253248943,-0.879084767797408,-1.1494271791660855,-0.7422679126939857,-0.9763906376213711,-0.804603916113982,-1.2526848221010929,-0.6672663068698176,-1.0362274119334518,-1.6212590610051105,-1.6414870383647366,-1.6192029576682938,-1.6087245866252904,-1.5876303322717988,-1.565836687542243,-1.5610743462305043,-1.5636178119901263,-1.563003409369235,-1.5678130120446434,-1.5813309225722534,-1.5758493533641074,-0.4980030714764495,-0.26385567214493316,-0.14127342876381488,-0.2002150163312171,-0.2123798193203173,-0.15993564583654885,-0.17831619109688243,-0.17917714936074616,-0.16621590978127554,-0.1930967821244215,-0.20620203648885543,-0.18793933280664654,-0.19111440433984445,-0.19251486197478063,-0.18280480077724354,-0.16599348069261605,-0.15102643627899595,-0.14494380382876587,-0.17226704379792546,-0.1611889580669429,-0.17532936638719815,-0.17997113906534049,-0.09903705928338366,-0.16233572157833892,-0.18561894664652737,-0.17018528949517545,-0.15798722202103446,-0.1594982447679788,-0.16412198299192088,-0.1537400079848298,-0.14280830601512173,-0.14794865002983262,-0.14377633360429984,-0.14761086648685084,-0.156375900630516,-0.1652944496463329,-0.14689198287375974,-0.13953876720276392,-0.12863014824726515,-0.11169073709426355,-1.0976185086523924,-0.5466022006294944,-0.6996909228704523,-0.9983570734981491,-0.7953886938704755,-0.8339930520359318,-1.828699156326188,URTI,188_1b1_Al_sc_Meditron.wav
-0.6428202323988603,-0.36165527145298315,0.11118727539233539,0.2303608122714472,-0.21912015072092086,-0.516023676630528,-0.31619337359627586,-0.014236709228485038,0.1847773290249038,0.04714868582794884,-0.24076281508443892,-0.5687105219034411,-0.6363230207271289,-0.5943835057330352,-0.06099417679638013,0.2438546170097419,0.09918053979468273,-0.5920582008496202,-0.876594029791183,-0.9867185966127101,-0.38551594473538564,-0.19480505475555202,0.05161706055457986,-0.11994159375761838,-0.2938479291496971,-1.0535227840771642,-0.8638964113771784,-1.077287246319336,-0.541864480717394,-0.437506734892786,0.18921898260992945,-0.2834485074531868,-0.3866976091347091,-0.7573842655178418,-0.2329066812515563,-0.08231940867417549,0.3107961387965972,-0.1490243054520576,0.17937100398802383,-0.11998130576555212,-0.4550374996089559,-0.42204871222784907,-0.3712368672088546,-0.31474961649017685,-0.24688288097650224,-0.22743308964528455,-0.2496571840459244,-0.29485974683390737,-0.344808574670371,-0.3937502454398255,-0.42780883480571585,-0.4544921316696741,-0.4572732880301842,-0.20929273841629875,-0.12082030705025928,-0.1551350987024337,-0.17726240627466414,-0.1459303703887627,-0.17069342278300376,-0.17372793125762515,-0.1634458351287382,-0.18705201673288996,-0.20313045215735726,-0.18582495760438925,-0.1866798564584664,-0.18599141772318942,-0.17796651800745544,-0.16511537785318395,-0.15062495907756646,-0.1436069231699681,-0.1708624243762743,-0.1604988297233994,-0.17470246262718556,-0.17863271674076198,-0.09836107621428179,-0.16092272141261732,-0.18407477126538577,-0.16892946362422215,-0.15678706353173683,-0.15796454531753798,-0.16239985907729854,-0.15196627195821527,-0.14113560559001917,-0.14644080976338095,-0.14226833711065653,-0.14491085365333625,-0.1542383260578018,-0.16333022829996544,-0.1453356887393966,-0.13848391750277253,-0.12789409097443485,-0.11112948997831157,-0.7610961128589955,-0.8168905474241092,-1.0853921375906583,-0.7936695516020053,-0.7875552021677442,-1.0753438103506616,-0.870148022768632,URTI,101_1b1_Al_sc_Meditron.wav
-1.4561405991118201,-0.8322536413247403,-0.9441391675582537,-0.6082157591326174,-0.8197234588003826,-0.9973152226972278,-0.9057164617619912,-0.8602307562252759,-0.8241773377069586,-0.8319804083405169,-1.0362396488592482,-1.3571091194825373,-1.133505028851186,-0.9467913135768216,-0.9481677379706215,-1.2884959165832726,-1.1276405695800957,-1.1458368157462886,-1.1125116254581033,-1.1937469962497957,-0.7247295430757272,-0.8571598654180496,-0.7680513770755235,-1.0599699199674004,-0.9028325912421682,-1.0776994788588574,-0.8448217530734656,-1.1998250137579873,-0.7227828606792381,-0.8428784953516825,-0.47315989090121857,-0.8557042047853148,-0.5959680614558219,-0.8510191986121174,-0.5657283457018693,-0.8495838785327114,-0.6821775780667292,-1.0973932157082527,-0.5949030273868935,-1.0119708030248908,-1.2546016296246496,-1.2263664529172755,-1.2355689711765123,-1.2453513855748883,-1.2345336952380224,-1.234818157947358,-1.2068492224127103,-1.2256615974817453,-1.256016827352301,-1.2470555703381923,-1.2310940027540935,-1.2345161073741813,-0.4931888961744279,-0.28021379581634726,-0.1567838723243081,-0.1957535953325538,-0.19113510818961102,-0.12794415141380325,-0.13684942133829953,-0.1511845675030913,-0.14736771974542434,-0.18074348210499258,-0.19670094561569598,-0.1838132476873637,-0.1885880088633144,-0.1885867943299547,-0.1793173066238487,-0.164102847380857,-0.14842041075179502,-0.14153820283330118,-0.16910299667125375,-0.15836420393390688,-0.17262138474348218,-0.1769329270621875,-0.09774500351891688,-0.15957734799156956,-0.18204992413650375,-0.1664919581290273,-0.15457671803090547,-0.15584900225817622,-0.16031721067785099,-0.14977837569979827,-0.13901337504647135,-0.14335142117852998,-0.13996468935894826,-0.14372668749329975,-0.15231081298697452,-0.16067235560993337,-0.14326652142282964,-0.13640507850224706,-0.1259833317682446,-0.10987205765889635,-1.1750018377087146,-0.7890369689994768,-1.1091518310027537,-1.2699794114334486,-0.8333910877231012,-1.066239610430748,-1.602253429050927,URTI,164_1b1_Ll_sc_Meditron.wav
